epoch,categorical_accuracy,loss,lr
0,0.8217516072027768,0.40881288129944665,1e-04
1,0.9402605889227567,0.1390958803953807,1e-04
2,0.9578968196507268,0.08710745249726962,1e-04
3,0.9686405830735328,0.06364431806217037,1e-04
4,0.975428962867532,0.04938324385945596,1e-04
5,0.9797687899212976,0.04039851876113239,1e-04
6,0.9812635704708312,0.037190373674435104,1e-04
7,0.983420931319529,0.032817160136689345,1e-04
8,0.9848829267809055,0.029858736451027677,1e-04
9,0.986231570275838,0.027153883655440955,1e-04
10,0.987299654041094,0.025023517547846173,1e-04
11,0.9881697397104046,0.023294224438176258,1e-04
12,0.9886770051731093,0.022283519981783174,1e-04
13,0.9885801642933147,0.022461394455921428,1e-04
14,0.9905623685593573,0.018567411448823193,1e-04
15,0.9909926313548547,0.017716894851334944,1e-04
16,0.9909179692700405,0.017856091474989216,1e-04
17,0.9908484998565392,0.01798872670009774,1e-04
18,0.9920171870614591,0.015698371650140642,1e-04
19,0.9917946751885767,0.01613169194040799,1e-04
20,0.9922256517063585,0.015284173019226199,1e-04
21,0.9929800956307908,0.013803887469287736,1e-04
22,0.9932992121650602,0.013179129462791253,1e-04
23,0.9930133220200037,0.013736959384812638,1e-04
24,0.9921995718073792,0.0153303259222662,1e-04
25,0.9924323650147824,0.014876158686898549,1e-04
26,0.9948414621470492,0.010155685070456241,1e-04
27,0.9944198360912485,0.010979065258510128,1e-04
28,0.9939771390601293,0.011843868859176852,1e-04
29,0.9935259462336299,0.01272654865313138,1e-04
30,0.9941648823569552,0.011474726029923832,1e-04
31,0.9955924390679771,0.008684470498480186,5e-05
32,0.9968027443160413,0.006319263481985053,5e-05
33,0.9963159798509056,0.007266384389530659,5e-05
34,0.996051534443627,0.00778082797761644,5e-05
35,0.9962891098903597,0.007314119789586872,5e-05
36,0.9963394880828175,0.0072161512309008215,5e-05
37,0.9967281833724421,0.0064587003910305685,2.5e-05
38,0.997838312014104,0.0042993096663133225,2.5e-05
39,0.9977927208613496,0.004384738314866611,2.5e-05
40,0.9976220676296242,0.004714045274358918,2.5e-05
41,0.9976464665309428,0.004665828895220174,2.5e-05
42,0.9976836230930866,0.004590848785688605,2.5e-05
43,0.9978435586229534,0.00428089356910379,1.25e-05
44,0.9984136451810799,0.003183405221894621,1.25e-05
45,0.9984707333630897,0.00307148256041844,1.25e-05
46,0.998445040160911,0.003119097910836413,1.25e-05
47,0.9984418836482686,0.003121508672607904,1.25e-05
48,0.9984191292084303,0.0031628166762924436,1.25e-05
49,0.998394094124203,0.003210623459320128,1.25e-05
50,0.9984734245061341,0.0030591501383620294,6.25e-06
51,0.9987125488735685,0.0026034795819234544,6.25e-06
52,0.9987566439764078,0.002517790022364482,6.25e-06
53,0.9987617935776977,0.0025083126516168117,6.25e-06
54,0.998782429852475,0.002468186701747945,6.25e-06
55,0.9987953753279359,0.0024408169566663826,6.25e-06
56,0.9988007390125753,0.0024294004197023033,6.25e-06
57,0.9988200931207712,0.00239129922151153,6.25e-06
58,0.9988189418310554,0.0023929922127501383,6.25e-06
59,0.998831048241131,0.002368860253017897,3.125e-06
60,0.9988917304365427,0.0022548784047095117,3.125e-06
61,0.9989198794967643,0.002200935767543965,3.125e-06
62,0.9989179497463858,0.0022052114652030917,3.125e-06
63,0.9989262903296707,0.002190482564779911,3.125e-06
64,0.9989415113157873,0.0021599281401312505,3.125e-06
65,0.9989542295068703,0.0021351411698023546,1.5625e-06
66,0.9989779876915934,0.0020910592613180776,1.5625e-06
67,0.9989736346190408,0.0021003887779984395,1.5625e-06
68,0.9989707962645247,0.002103707439344146,1.5625e-06
69,0.9989913465325998,0.0020668095929828895,1.5625e-06
70,0.9989914471404397,0.0020638773393201575,7.8125e-07
71,0.9989957593431409,0.002057599589863836,7.8125e-07
72,0.9989956274661975,0.002057160494286021,7.8125e-07
73,0.999003036176865,0.0020428082855217526,7.8125e-07
74,0.9990106412361666,0.0020283339618378626,3.90625e-07
