epoch,categorical_accuracy,loss,lr
0,0.8144088566836628,0.4840533029979774,1e-04
1,0.9329347881161393,0.2038366459226715,1e-04
2,0.9536447405015063,0.13902239788998694,1e-04
3,0.963849834014372,0.10707497705915897,1e-04
4,0.9684923008517664,0.0918359446695587,1e-04
5,0.9741021976108253,0.07462941892278407,1e-04
6,0.9770338357961684,0.06577853051741385,1e-04
7,0.9787355574718791,0.0597768788844747,1e-04
8,0.9819227255697485,0.05012670468530665,1e-04
9,0.9838358429187629,0.0447724370110855,1e-04
10,0.9835617430258117,0.044406653592317165,1e-04
11,0.9838573756633989,0.042650526697837,1e-04
12,0.985409730232802,0.03844526680123886,1e-04
13,0.9864398161036856,0.035822597332298756,1e-04
14,0.9864654208989752,0.03582457492390535,1e-04
15,0.9800885707740016,0.05456508638158074,1e-04
16,0.9842220563483185,0.04292391788972837,1e-04
17,0.9890135760008623,0.028857111395388775,1e-04
18,0.9906216546459753,0.024302212246412398,1e-04
19,0.9902634862018644,0.024605697293826265,1e-04
20,0.9898618557042457,0.025782281643308917,1e-04
21,0.9902357131042736,0.024823224551192333,1e-04
22,0.9901168243730362,0.024963616733116326,1e-04
23,0.9906022113974996,0.023761677361974782,5e-05
24,0.9942650584299826,0.01484946597896733,5e-05
25,0.9951254200081964,0.012587135071164076,5e-05
26,0.9943555320135966,0.01440776684123531,5e-05
27,0.9932549865187148,0.017138077106568506,5e-05
28,0.9936636498310422,0.015671201101327168,5e-05
29,0.9935920197158319,0.01576096713292919,5e-05
30,0.9939001702622279,0.015208885515362891,2.5e-05
31,0.9962198068898263,0.009865756142963665,2.5e-05
32,0.9971639272617281,0.007586409595651215,2.5e-05
33,0.9973297040467828,0.006951783768107627,2.5e-05
34,0.9965141128907001,0.008804474353594435,2.5e-05
35,0.9954465307645349,0.01152607124252974,2.5e-05
36,0.9960313219352056,0.009955849162025807,2.5e-05
37,0.9967181098541157,0.008116988776672539,2.5e-05
38,0.9964966785987751,0.008526603437093414,1.25e-05
39,0.9975314900379053,0.006338192501065782,1.25e-05
40,0.9979965993488662,0.005357002386806629,1.25e-05
41,0.998196282509456,0.004860057308019808,1.25e-05
42,0.9982184709051845,0.0046933174393216865,1.25e-05
43,0.9978987249218644,0.005336284329354246,1.25e-05
44,0.9971615630774957,0.007121670622924464,1.25e-05
45,0.9969631940193091,0.007523611964037021,1.25e-05
46,0.9974329046221654,0.006325870257504368,1.25e-05
47,0.997671433476527,0.005791112521696644,6.25e-06
48,0.9982090489709671,0.0047102878641095474,6.25e-06
49,0.998455072676042,0.004217586688170214,6.25e-06
50,0.9985841077979513,0.003923234946492401,6.25e-06
51,0.9986588656235594,0.0037081057957938186,6.25e-06
52,0.9987151196072299,0.003532495889791873,6.25e-06
53,0.9987545829491328,0.003395550802789662,6.25e-06
54,0.9987191079180247,0.00340699951864479,6.25e-06
55,0.9984307133111378,0.0040444840916163665,6.25e-06
56,0.9981539392097951,0.004623710116896554,6.25e-06
57,0.9983758779713505,0.0040512815775699765,6.25e-06
58,0.9983585490209678,0.004061353990341426,3.125e-06
59,0.998589527420283,0.0035856332428340844,3.125e-06
60,0.9987235858669751,0.0033328836581667663,3.125e-06
61,0.9988063867193474,0.003176471047099238,3.125e-06
62,0.998859762078697,0.0030649670793506125,3.125e-06
63,0.998902064175147,0.002976102663190531,3.125e-06
64,0.9989333860826173,0.002898881152497242,3.125e-06
65,0.9989595353203332,0.0028298254183678987,3.125e-06
66,0.9989786226744086,0.0027736381036948237,3.125e-06
67,0.9989626198273643,0.002780811866496375,3.125e-06
68,0.9989052048198862,0.002877385242502528,3.125e-06
69,0.9988398934637407,0.002973073005355411,3.125e-06
70,0.9988739362499058,0.0028909937935929237,3.125e-06
71,0.9988668763664211,0.0029011043650671105,1.5625e-06
72,0.9989297420653187,0.0027873429211410766,1.5625e-06
73,0.9989692031403783,0.002705834359185816,1.5625e-06
74,0.9990026410794098,0.002643246676093613,1.5625e-06
75,0.9990264958716613,0.002592287913654458,1.5625e-06
76,0.9990479326088156,0.002548931532313368,1.5625e-06
77,0.9990661906982695,0.002509960990401206,1.5625e-06
78,0.9990821104721735,0.002474185108505106,1.5625e-06
79,0.9990963927851427,0.002440710894381148,1.5625e-06
80,0.9991081494346294,0.0024098444727959916,1.5625e-06
81,0.9991139118836764,0.0023887338760304752,1.5625e-06
82,0.9991142523102046,0.0023892707853178,1.5625e-06
83,0.9991031925150212,0.002389492022349672,1.5625e-06
84,0.9991005160397864,0.0023806165779838694,1.5625e-06
85,0.9990687815668332,0.002420775853936046,7.8125e-07
86,0.9990983456039856,0.002372069770295248,7.8125e-07
87,0.9991137612052678,0.002345273193462608,7.8125e-07
88,0.999125491052666,0.0023214079143262785,7.8125e-07
89,0.9990850736364155,0.002386221088941982,3.90625e-07
90,0.9990951361538847,0.0023727864077808525,3.90625e-07
91,0.9991071938935009,0.002352488119107248,3.90625e-07
92,0.9991188002646103,0.0023312448248917223,3.90625e-07
93,0.9990947673251431,0.002368987678816871,1.953125e-07
94,0.9991064022318096,0.0023477703540729696,1.953125e-07
95,0.9991178708588517,0.002329807598180277,1.953125e-07
96,0.9991274153359517,0.0023134724782379783,1.953125e-07
97,0.9991237017132292,0.002317558009890002,1e-07
98,0.9991306097182118,0.0023049718215415707,1e-07
99,0.9991365911176541,0.0022958811024574757,1e-07
100,0.9991421071474984,0.002287559820416173,1e-07
101,0.9991466545685292,0.0022798222407617373,1e-07
102,0.999150915167209,0.0022725525917120745,1e-07
103,0.9991545897202204,0.002265723108473365,1e-07
104,0.9991582616063572,0.002259234277822152,1e-07
105,0.9991616194680233,0.0022531300307859895,1e-07
106,0.9991646917074318,0.0022473599419510306,1e-07
107,0.999167561931098,0.0022418713371604847,1e-07
108,0.9991701271976667,0.0022366476092608415,1e-07
109,0.9991726523277743,0.002231682068668306,1e-07
110,0.9991749323721166,0.0022269260872445035,1e-07
111,0.9991766398385067,0.0022223684253114833,1e-07
112,0.9991784829154644,0.002217980493792443,1e-07
113,0.999180640416924,0.002213744780254994,1e-07
114,0.9991824566917932,0.002209661616235388,1e-07
