================ Training Loss (Tue Feb 26 13:23:01 2019) ================
(epoch: 1, iters: 100, time: 0.731, data: 0.847) D_A: 0.307 G_A: 0.262 cycle_A: 2.058 idt_A: 0.618 D_B: 0.340 G_B: 0.769 cycle_B: 1.532 idt_B: 0.915 
(epoch: 1, iters: 200, time: 0.629, data: 0.003) D_A: 0.201 G_A: 0.424 cycle_A: 1.872 idt_A: 0.300 D_B: 0.147 G_B: 0.201 cycle_B: 0.833 idt_B: 0.802 
(epoch: 1, iters: 300, time: 0.786, data: 0.003) D_A: 0.228 G_A: 0.333 cycle_A: 2.248 idt_A: 0.296 D_B: 0.198 G_B: 0.367 cycle_B: 0.832 idt_B: 0.899 
(epoch: 1, iters: 400, time: 2.683, data: 0.003) D_A: 0.290 G_A: 0.277 cycle_A: 2.193 idt_A: 0.757 D_B: 0.191 G_B: 0.370 cycle_B: 1.586 idt_B: 0.967 
(epoch: 1, iters: 500, time: 0.608, data: 0.003) D_A: 0.259 G_A: 0.375 cycle_A: 1.946 idt_A: 0.525 D_B: 0.491 G_B: 0.652 cycle_B: 1.150 idt_B: 0.944 
(epoch: 1, iters: 600, time: 0.597, data: 0.003) D_A: 0.221 G_A: 0.185 cycle_A: 2.110 idt_A: 0.357 D_B: 0.249 G_B: 0.384 cycle_B: 0.786 idt_B: 1.002 
(epoch: 1, iters: 700, time: 0.600, data: 0.003) D_A: 0.152 G_A: 0.538 cycle_A: 1.309 idt_A: 0.359 D_B: 0.196 G_B: 0.235 cycle_B: 0.870 idt_B: 0.508 
(epoch: 1, iters: 800, time: 3.407, data: 0.002) D_A: 0.243 G_A: 0.180 cycle_A: 1.924 idt_A: 0.354 D_B: 0.207 G_B: 0.731 cycle_B: 0.688 idt_B: 0.756 
(epoch: 1, iters: 900, time: 0.630, data: 0.003) D_A: 0.225 G_A: 0.222 cycle_A: 1.515 idt_A: 0.360 D_B: 0.263 G_B: 0.404 cycle_B: 1.000 idt_B: 0.606 
(epoch: 1, iters: 1000, time: 0.622, data: 0.002) D_A: 0.243 G_A: 0.376 cycle_A: 1.520 idt_A: 0.328 D_B: 0.245 G_B: 0.170 cycle_B: 0.739 idt_B: 0.521 
(epoch: 1, iters: 1100, time: 0.798, data: 0.058) D_A: 0.222 G_A: 0.739 cycle_A: 1.761 idt_A: 0.270 D_B: 0.213 G_B: 0.176 cycle_B: 0.677 idt_B: 0.722 
(epoch: 1, iters: 1200, time: 1.792, data: 0.002) D_A: 0.226 G_A: 0.167 cycle_A: 1.409 idt_A: 0.190 D_B: 0.187 G_B: 0.326 cycle_B: 0.671 idt_B: 0.588 
(epoch: 1, iters: 1300, time: 0.656, data: 0.003) D_A: 0.153 G_A: 0.702 cycle_A: 2.232 idt_A: 0.631 D_B: 0.233 G_B: 0.453 cycle_B: 1.172 idt_B: 0.804 
(epoch: 1, iters: 1400, time: 0.569, data: 0.002) D_A: 0.217 G_A: 0.593 cycle_A: 1.476 idt_A: 0.367 D_B: 0.175 G_B: 0.314 cycle_B: 0.778 idt_B: 0.525 
(epoch: 1, iters: 1500, time: 0.589, data: 0.002) D_A: 0.202 G_A: 0.235 cycle_A: 1.300 idt_A: 0.332 D_B: 0.280 G_B: 0.215 cycle_B: 0.728 idt_B: 0.483 
