epoch,categorical_accuracy,loss,lr
0,0.7001350108342416,0.525640893702539,1e-04
1,0.9155151752017489,0.26829575092200464,1e-04
2,0.9348476983823499,0.19841617839181716,1e-04
3,0.945559374038005,0.16094509187160722,1e-04
4,0.95513109579449,0.13081519222366197,1e-04
5,0.9613161720418824,0.11159825765046498,1e-04
6,0.9655519091842959,0.09811219486347514,1e-04
7,0.9704771068538862,0.08454203725661208,1e-04
8,0.9737981241821443,0.07456155324675626,1e-04
9,0.9759627951338253,0.06866502735172075,1e-04
10,0.9776033193739735,0.06442056446267455,1e-04
11,0.9800832498260259,0.05631263064058035,1e-04
12,0.9815236466042947,0.05286090459332903,1e-04
13,0.9827493813213886,0.047868611295217904,1e-04
14,0.9831270870213007,0.0478177822676281,1e-04
15,0.9843998063330682,0.04331182793482838,1e-04
16,0.9854028599640934,0.040499513314607695,1e-04
17,0.9851415142650306,0.0415121119561078,1e-04
18,0.9866401310468413,0.036582775697345436,1e-04
19,0.9872035913552747,0.035251199132377405,1e-04
20,0.9872187866727244,0.03549004454474054,1e-04
21,0.9873203529874217,0.03524565256682018,1e-04
22,0.987909065797025,0.033376641054814825,1e-04
23,0.9878507788549333,0.03369540789516714,1e-04
24,0.9890208819035182,0.029784413525455484,1e-04
25,0.9894257066500534,0.02872676737356506,1e-04
26,0.9895420390487517,0.028823375968591747,1e-04
27,0.9893928236876025,0.02920894401452152,1e-04
28,0.9890995813696176,0.02965532226583835,1e-04
29,0.9901862124468657,0.026332139168809724,1e-04
30,0.9908211191228572,0.024592880567981625,1e-04
31,0.9901814088725404,0.026268823701529963,1e-04
32,0.990386596195383,0.025909446496558138,1e-04
33,0.9909378055491437,0.024621965767819876,1e-04
34,0.9915118677504111,0.022572393385355903,1e-04
35,0.9912974477080957,0.023218083034959147,1e-04
36,0.9909604818495594,0.023792919029858823,1e-04
37,0.9915378275066947,0.022462182663697792,1e-04
38,0.9913944988709434,0.02282362149599148,1e-04
39,0.9920079549420333,0.02085618138046606,1e-04
40,0.9926659679519517,0.019156808421115747,1e-04
41,0.992640112203773,0.01955565283495841,1e-04
42,0.9929428637961146,0.018577363933759514,1e-04
43,0.9927524501578653,0.01890684600911151,1e-04
44,0.9928046282239141,0.018977641659295,1e-04
45,0.9932459716828878,0.01796069694578781,1e-04
46,0.9925638367932381,0.019745390020494226,1e-04
47,0.9931864086413543,0.018002605944938573,1e-04
48,0.9935800033127702,0.017098704840512884,1e-04
49,0.9936051976760761,0.016684210673807983,1e-04
50,0.9934667603548207,0.016988510653476587,1e-04
51,0.9937525578259888,0.016309061173091267,1e-04
52,0.993647411899012,0.016624614963062126,1e-04
53,0.9936030305738683,0.016738388362346878,1e-04
54,0.9940171357769294,0.0156276214042766,1e-04
55,0.9941896497536559,0.015338792496879628,1e-04
56,0.9921347842920547,0.021658067468562116,1e-04
57,0.9935295463141712,0.01665034523479624,1e-04
58,0.9952090202561961,0.012271965910124298,1e-04
59,0.9954301042844785,0.011697216721989164,1e-04
60,0.9948632462446055,0.013278098047713039,1e-04
61,0.9948242250704925,0.013405283558822052,1e-04
62,0.9949793611596894,0.013185711114998631,1e-04
63,0.9948459156940981,0.013438557618416396,1e-04
64,0.9949391776283315,0.013180775397042566,1e-04
65,0.994668856563184,0.01387072889596824,5e-05
66,0.9964103885411683,0.00911585116546426,5e-05
67,0.9967269472094457,0.008258401147471178,5e-05
68,0.9967336262632537,0.008365057592157284,5e-05
69,0.9966540001916139,0.008558901631058729,5e-05
70,0.9962979000420111,0.00968202075168857,5e-05
71,0.9962714033105496,0.009530309329363591,5e-05
72,0.9965973379094595,0.008651350968636123,5e-05
73,0.9966613187619237,0.008518823174555563,2.5e-05
74,0.9974669502085487,0.00639063346572637,2.5e-05
75,0.9978137604342211,0.005514485724020324,2.5e-05
76,0.9978766993388234,0.005331584804543446,2.5e-05
77,0.9978176134011356,0.005488876928419074,2.5e-05
78,0.9976815126619616,0.0058210190777277255,2.5e-05
79,0.9976501970216465,0.005936224321924333,2.5e-05
80,0.9975922410386787,0.00606661408272899,2.5e-05
81,0.9976639946301779,0.0059430017834008406,2.5e-05
82,0.9975864449870133,0.006173615487629935,1.25e-05
83,0.9980927916447855,0.004793525542188811,1.25e-05
84,0.9982519367130545,0.004381529303471781,1.25e-05
85,0.9982967871414201,0.004258304901037707,1.25e-05
86,0.9983334194627117,0.0041753907064996845,1.25e-05
87,0.9982999715229008,0.004273326071583451,1.25e-05
88,0.998327326587916,0.0042169138089122385,1.25e-05
89,0.9983133328307662,0.004239973205848028,1.25e-05
90,0.9983018235338881,0.004281084009464955,1.25e-05
91,0.9982041257873211,0.004533619822005031,6.25e-06
92,0.998426460979769,0.003930464553619658,6.25e-06
93,0.9984944625455527,0.003765203542090636,6.25e-06
94,0.9985333283742269,0.0036710958086137537,6.25e-06
95,0.9985507605326522,0.003627811768977701,6.25e-06
96,0.9985658785107419,0.003593201071890675,6.25e-06
97,0.9985800145456455,0.003560500390310949,6.25e-06
98,0.9985824484686456,0.0035481764966209463,6.25e-06
99,0.998584935062417,0.0035577107062542464,6.25e-06
100,0.9986127746985263,0.003482190287886583,6.25e-06
101,0.9986092141543992,0.0034920143867765764,6.25e-06
102,0.9986311101273402,0.003443559544198465,6.25e-06
103,0.9986206593129459,0.0034528163988851593,6.25e-06
104,0.9986214384403271,0.0034656584662879075,6.25e-06
105,0.9986479046360758,0.0034020287078498994,6.25e-06
106,0.99862154058162,0.0034546220062563085,3.125e-06
107,0.9986780729869869,0.0033133463304848214,3.125e-06
108,0.998706458798991,0.0032476045407971547,3.125e-06
109,0.9987041255505026,0.0032435271563946,3.125e-06
110,0.9986967379081436,0.0032698092044599904,3.125e-06
111,0.998716727865889,0.00321936180660922,3.125e-06
112,0.9987311593904858,0.003185097803205452,3.125e-06
113,0.9987226711290261,0.0031993291788719913,3.125e-06
114,0.9987461224231677,0.0031468852254368314,3.125e-06
115,0.9987471715715908,0.0031435437650488528,3.125e-06
116,0.9987471853059944,0.003146244508841427,3.125e-06
117,0.9987497028355097,0.0031385753778803266,3.125e-06
118,0.9987491885287649,0.0031315413630782093,1.5625e-06
119,0.9987553978126321,0.0031297404227374117,1.5625e-06
120,0.9987699718816702,0.0030767944301801505,1.5625e-06
121,0.9987728278375578,0.003080680466338292,1.5625e-06
122,0.998776953759076,0.0030679577415688194,1.5625e-06
