epoch,categorical_accuracy,loss,lr
0,0.8771263750674207,0.3595030430529342,1e-04
1,0.9456262367150394,0.15493141477240013,1e-04
2,0.964570385231001,0.10351731681933739,1e-04
3,0.9726820496104708,0.0781758103594684,1e-04
4,0.9779510602721698,0.06120455348176644,1e-04
5,0.9810780430800162,0.05190133957829851,1e-04
6,0.9823739893351092,0.04714113411387341,1e-04
7,0.9839169907089848,0.042531669514891284,1e-04
8,0.9852877074573397,0.03840616219874963,1e-04
9,0.9867342895176053,0.034166581080747264,1e-04
10,0.986977265518517,0.03344914989370928,1e-04
11,0.9880584578386089,0.030762781724500442,1e-04
12,0.9882210757775062,0.029796352024529738,1e-04
13,0.9884185339647118,0.029772903652490853,1e-04
14,0.9904186174906874,0.024329093151040357,1e-04
15,0.9902641039833393,0.02420384941572611,1e-04
16,0.989861101445469,0.025746062295865558,1e-04
17,0.9913864778458938,0.021754986747174253,1e-04
18,0.9921626173276495,0.019461074751808038,1e-04
19,0.9917377545529564,0.020198714283401233,1e-04
20,0.9921331415640428,0.01955837631854385,1e-04
21,0.9926178727373981,0.018189729265326957,1e-04
22,0.9925274710927233,0.018591054426131133,1e-04
23,0.9920421224045807,0.020486242637888296,1e-04
24,0.9943371725829122,0.013936830618912542,1e-04
25,0.9938045912140968,0.015050380791264526,1e-04
26,0.9936233382230371,0.015538647469295652,1e-04
27,0.9937059639284275,0.015278311171287659,1e-04
28,0.9939529802441863,0.014691370933668759,1e-04
29,0.9951184503317413,0.011941774289636255,5e-05
30,0.9972003911698958,0.006939268389704244,5e-05
31,0.9959696048591494,0.009744270451021041,5e-05
32,0.9960643936456983,0.00948344996450073,5e-05
33,0.9961705223159235,0.009168058692402638,5e-05
34,0.9959646418057299,0.009543353887545715,5e-05
35,0.9965352065344518,0.008491638911131694,2.5e-05
36,0.9983156858141257,0.004533257490254197,2.5e-05
37,0.9983507199442093,0.0041910528299873755,2.5e-05
38,0.9971327190964547,0.0070715079144460105,2.5e-05
39,0.9980932820830036,0.004736418061279244,2.5e-05
40,0.9982225726248167,0.004351299880093309,2.5e-05
41,0.9972930438566527,0.006469039505314273,2.5e-05
42,0.99819672947762,0.004521234025834941,1.25e-05
43,0.9988780007666389,0.0031305360515347744,1.25e-05
44,0.998994057610531,0.0027522627788130194,1.25e-05
45,0.9989244801219411,0.0027841737847936693,1.25e-05
46,0.9982504018601155,0.0043510891601570385,1.25e-05
47,0.9986682600222978,0.0032765617302693926,1.25e-05
48,0.998841151895139,0.002903942549648076,1.25e-05
49,0.9986616850432667,0.003263514577418928,6.25e-06
50,0.9989936737139486,0.0025814023566582307,6.25e-06
51,0.9991496970056154,0.0022973221605872814,6.25e-06
52,0.999196206629943,0.0021790463137633105,6.25e-06
53,0.9991993295399668,0.0021323349899289427,6.25e-06
54,0.9989696595092747,0.0025612337399384534,6.25e-06
55,0.9989001966296159,0.0026821324763761237,6.25e-06
56,0.9991007962616232,0.0022659592980050674,6.25e-06
57,0.999103613481159,0.0022640383234080884,3.125e-06
58,0.9992243451560103,0.0020440248966527483,3.125e-06
59,0.9992846427214492,0.001935008308023081,3.125e-06
60,0.9993125993666766,0.0018741221970790514,3.125e-06
61,0.9993289873103968,0.0018281127256263147,3.125e-06
62,0.9993236018240585,0.0018147210507136425,3.125e-06
63,0.9992740162266981,0.0018848689157821518,3.125e-06
64,0.9992847117934984,0.0018539813078780527,3.125e-06
65,0.9993226834858291,0.0017815715364692002,3.125e-06
66,0.9992959469356792,0.0018147290844125964,1.5625e-06
67,0.99936058537272,0.0017118387494819089,1.5625e-06
68,0.9993873335904456,0.0016667853716096238,1.5625e-06
69,0.9994000419807647,0.0016401343476884088,1.5625e-06
70,0.999409856278891,0.0016160750309704914,1.5625e-06
71,0.9994149872787313,0.0015963285045320131,1.5625e-06
72,0.9994083892312359,0.0015968266134650366,1.5625e-06
73,0.9994212274316706,0.0015700468767142148,1.5625e-06
74,0.9994305107550866,0.001547806756837883,1.5625e-06
75,0.9994347763541561,0.0015338812618760154,1.5625e-06
76,0.9994343365198813,0.0015275682252948954,7.8125e-07
77,0.9994468370273343,0.001504507327493451,7.8125e-07
78,0.9994544044170337,0.00149094249689988,7.8125e-07
79,0.9994608042490829,0.0014781265929617378,7.8125e-07
80,0.9994658258403974,0.0014653000919087383,7.8125e-07
81,0.9994713246022295,0.0014522224603810972,7.8125e-07
82,0.9994745341856741,0.001440921318167779,7.8125e-07
83,0.9994739718085167,0.00143681162208388,3.90625e-07
84,0.9994791320773045,0.001426917076835115,3.90625e-07
85,0.9994834512138794,0.0014191580120428784,3.90625e-07
86,0.9994871241000941,0.0014118234737894979,3.90625e-07
87,0.9994874810612442,0.0014081488892978258,1.953125e-07
88,0.9994893766756292,0.0014039320264155383,1.953125e-07
89,0.9994917081906491,0.0013996168864249998,1.953125e-07
90,0.9994937585504263,0.0013954822305021902,1.953125e-07
91,0.9994940904429561,0.001392927914086971,1e-07
92,0.9994950027140461,0.0013906457268042277,1e-07
93,0.9994965373669695,0.0013883632063737786,1e-07
94,0.9994975715808954,0.0013861182177905774,1e-07
95,0.9994988256786227,0.0013838904075479757,1e-07
96,0.9994997100142025,0.0013816664898124787,1e-07
97,0.9995005334783721,0.001379439558007471,1e-07
98,0.9995012732693547,0.001377211218589518,1e-07
99,0.9995021361365948,0.0013749825504024552,1e-07
100,0.9995030650089785,0.0013727522827580705,1e-07
101,0.9995038735386509,0.0013705234545976041,1e-07
102,0.9995048067447057,0.001368297484342136,1e-07
103,0.9995054095250114,0.0013660761465277352,1e-07
104,0.9995062287221819,0.001363858655627694,1e-07
105,0.9995072159991168,0.0013616457336221017,1e-07
106,0.9995079805920322,0.0013594358686743965,1e-07
107,0.9995089260657095,0.001357230719377368,1e-07
108,0.9995097521967535,0.0013550303057358304,1e-07
109,0.9995104962547353,0.0013528345016169078,1e-07
110,0.9995114376614291,0.001350644734801133,1e-07
111,0.9995122879276873,0.0013484604541062308,1e-07
112,0.9995130974574377,0.0013462798978063754,1e-07
113,0.9995139509239452,0.0013441049595224364,1e-07
114,0.999514636910735,0.0013419348701677895,1e-07
115,0.9995154359730032,0.0013397694221416216,1e-07
116,0.999516385046961,0.0013376091789806853,1e-07
117,0.9995173169862503,0.0013354534673577715,1e-07
118,0.9995181658523995,0.0013333018229300547,1e-07
119,0.9995189457131712,0.0013311553359680425,1e-07
120,0.9995199182556246,0.001329014161773551,1e-07
121,0.9995207585877753,0.0013268763122033698,1e-07
122,0.9995216737257554,0.0013247423233181525,1e-07
123,0.9995225103909537,0.0013226120412322094,1e-07
124,0.9995233227209224,0.0013204872083664775,1e-07
125,0.9995242361921058,0.0013183684904792166,1e-07
126,0.9995249903842107,0.0013162553786440498,1e-07
127,0.9995258717195566,0.0013141466849428858,1e-07
128,0.999526843795307,0.0013120416202191763,1e-07
129,0.9995277446655085,0.00130994113562126,1e-07
130,0.9995285573955084,0.0013078452547837906,1e-07
131,0.9995293841265992,0.0013057542810344421,1e-07
132,0.9995302439936056,0.0013036665476417696,1e-07
133,0.9995308375731944,0.001301583719758319,1e-07
134,0.9995315912985961,0.0012995046969890955,1e-07
135,0.9995324172296247,0.0012974295990374376,1e-07
136,0.9995331689548705,0.0012953587274893471,1e-07
137,0.9995338858107325,0.0012932925691015048,1e-07
138,0.9995346543372877,0.0012912305667666954,1e-07
139,0.9995355352726025,0.0012891728636764159,1e-07
140,0.9995362861311142,0.0012871192980667585,1e-07
141,0.9995369624504841,0.0012850690463058322,1e-07
142,0.9995376373030729,0.001283023318302374,1e-07
143,0.9995383130890678,0.0012809828309091203,1e-07
144,0.9995392217598772,0.0012789457403788796,1e-07
145,0.9995398505422093,0.0012769115086814433,1e-07
146,0.9995405886663953,0.0012748814617176603,1e-07
147,0.9995413285907216,0.0012728553130068728,1e-07
148,0.9995420492468797,0.001270834375069981,1e-07
149,0.9995428235738869,0.0012688171279805992,1e-07
150,0.9995437143766374,0.0012668030922742815,1e-07
151,0.9995444823698176,0.0012647930695597182,1e-07
152,0.9995452941664114,0.0012627876928614993,1e-07
153,0.999546019889631,0.0012607861820569833,1e-07
154,0.999546879889981,0.0012587872781125117,1e-07
155,0.9995476279482746,0.001256792489869621,1e-07
156,0.9995483898076435,0.0012548020631808036,1e-07
157,0.9995491751355079,0.0012528159207451132,1e-07
158,0.9995499160599122,0.001250835076622692,1e-07
159,0.9995507897946658,0.001248858880258287,1e-07
160,0.9995516193926468,0.001246883966220372,1e-07
161,0.9995524664586556,0.001244911927683227,1e-07
162,0.9995534668032755,0.0012429463006483111,1e-07
163,0.99955431300255,0.001240984409353727,1e-07
164,0.9995551148650363,0.0012390254897262612,1e-07
165,0.999555815452964,0.001237071187581015,1e-07
166,0.9995566102482328,0.0012351200758048252,1e-07
167,0.9995572383638464,0.0012331698377946417,1e-07
168,0.9995580342925369,0.0012312257308611891,1e-07
169,0.9995588462891462,0.0012292810576075637,1e-07
170,0.9995596072151091,0.0012273382365816092,1e-07
171,0.9995604604149292,0.0012253906764493738,1e-07
172,0.9995612665444146,0.0012234529874639657,1e-07
173,0.9995620532723881,0.0012215235517584245,1e-07
174,0.9995629372079367,0.0012195986410148726,1e-07
175,0.9995638419451063,0.00121767741325689,1e-07
176,0.999564756749727,0.0012157604606041865,1e-07
177,0.999565599882096,0.001213846321468256,1e-07
178,0.9995663196715199,0.0012119338288799062,1e-07
179,0.9995670667297355,0.0012100239829821783,1e-07
180,0.9995678965277319,0.0012081178822330673,1e-07
181,0.9995686888561419,0.001206214623844123,1e-07
182,0.9995693169050835,0.0012043142144076559,1e-07
183,0.9995701539036411,0.0012024174657545076,1e-07
184,0.9995708743597838,0.001200523645503387,1e-07
185,0.9995716116839074,0.0011986347252434804,1e-07
186,0.9995722399995365,0.0011967500348379304,1e-07
187,0.9995729565887109,0.0011948678139933142,1e-07
188,0.9995739117964803,0.0011929902467339912,1e-07
189,0.9995745733146966,0.0011911171338582407,1e-07
190,0.9995753854446496,0.0011892472570907884,1e-07
191,0.9995762256434566,0.0011873815029753284,1e-07
192,0.9995771265136583,0.001185518216369861,1e-07
193,0.9995779465775628,0.0011836568373511961,1e-07
194,0.9995787117705249,0.0011817987399521885,1e-07
195,0.9995794186256076,0.0011799417969888446,1e-07
196,0.9995800697430135,0.001178088334846879,1e-07
197,0.9995808892735433,0.001176238903862146,1e-07
198,0.999581530323498,0.0011743922542139442,1e-07
199,0.9995821935751827,0.001172548029152468,1e-07
200,0.9995829380998675,0.0011707071360238146,1e-07
201,0.9995837706980822,0.0011688715743490335,1e-07
202,0.9995846643677228,0.001167039792753977,1e-07
203,0.9995853841571466,0.0011652130724257223,1e-07
204,0.9995861766189004,0.0011633893563354834,1e-07
205,0.9995869209435696,0.0011615693629311733,1e-07
206,0.9995877980119163,0.0011597526999296186,1e-07
207,0.9995885654717217,0.0011579386935641226,1e-07
208,0.9995893263976846,0.0011561297157480354,1e-07
209,0.9995899886492915,0.0011543238021681289,1e-07
210,0.9995905144235965,0.0011525206798213583,1e-07
211,0.9995911423391943,0.0011507235093544117,1e-07
212,0.9995919382012131,0.0011489303467193122,1e-07
213,0.9995927133282826,0.0011471397953228535,1e-07
214,0.9995934639201068,0.0011453545153983795,1e-07
215,0.9995940316310131,0.001143573871105326,1e-07
216,0.9995946147431196,0.0011417972497494632,1e-07
217,0.999595192121446,0.0011400222299344186,1e-07
218,0.9995958037691095,0.0011382518361146266,1e-07
219,0.9995965036903185,0.0011364852363893228,1e-07
220,0.9995971998112314,0.001134722723587316,1e-07
221,0.9995978610627603,0.0011329641107636998,1e-07
222,0.9995984617762385,0.0011312088304263346,1e-07
223,0.9995991099600824,0.0011294584498848553,1e-07
224,0.9995998310162717,0.001127712345702008,1e-07
225,0.9996005474721026,0.0011259696388704924,1e-07
226,0.9996012717285412,0.0011242314322106228,1e-07
227,0.9996019681161415,0.001122498572516902,1e-07
228,0.9996027371093997,0.0011207696523066032,1e-07
229,0.9996034774337572,0.0011190468653216406,1e-07
230,0.9996041904226513,0.0011173275336026792,1e-07
231,0.9996049371475074,0.0011156120870985879,1e-07
232,0.9996056365353416,0.0011138995908406746,1e-07
233,0.9996062679845481,0.0011121919108272147,1e-07
234,0.9996069886407063,0.0011104867705461722,1e-07
235,0.9996076716272623,0.0011087854852204803,1e-07
236,0.999608542428454,0.0011070870311375525,1e-07
237,0.9996092087470445,0.001105392557084826,1e-07
238,0.9996099560052757,0.0011037011312514072,1e-07
239,0.9996106348581763,0.0011020133983489944,1e-07
240,0.9996113757825804,0.0011003294084954256,1e-07
241,0.9996120817042571,0.0010986505086706655,1e-07
242,0.9996129491718557,0.001096976388254806,1e-07
243,0.9996135641531123,0.0010953044527260039,1e-07
244,0.9996141312639719,0.0010936368814207535,1e-07
245,0.9996147141760627,0.0010919710025650978,1e-07
246,0.9996154333654399,0.0010903077225447727,1e-07
247,0.9996161426207096,0.0010886451789913429,1e-07
248,0.9996167128651468,0.001086987296722374,1e-07
249,0.9996174975262926,0.001085333352341651,1e-07
250,0.999618094706162,0.001083685177958089,1e-07
251,0.9996187334892733,0.0010820404007305315,1e-07
252,0.9996193926739746,0.001080400922939377,1e-07
253,0.9996200998624166,0.0010787641435681366,1e-07
254,0.9996207283113894,0.0010771314109640688,1e-07
255,0.9996213122235582,0.0010755025365057045,1e-07
256,0.9996219470063579,0.0010738759542832576,1e-07
257,0.999622630459617,0.0010722528949753127,1e-07
258,0.9996232657757915,0.00107063500192282,1e-07
259,0.9996239587631268,0.0010690204465490405,1e-07
260,0.9996247194890742,0.0010674090358539082,1e-07
261,0.9996253076682421,0.0010658013548602255,1e-07
262,0.9996260480592715,0.0010641970244531626,1e-07
263,0.9996267233785634,0.0010625957291458955,1e-07
264,0.999627296756578,0.0010609966301035252,1e-07
265,0.9996279452071094,0.0010594009755678544,1e-07
266,0.999628512317969,0.001057807116712479,1e-07
267,0.999629105764214,0.0010562172955415373,1e-07
268,0.9996297613486348,0.0010546317555473114,1e-07
269,0.9996303959314189,0.0010530498069950631,1e-07
